c0 c100 d0 d0 o0
c96 c17 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c17 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c16 d0 d0 o1
c96 c17 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c17 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c17 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c17 d0 d0 o1
c94 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c17 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c17 d0 d0 o1
c94 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c17 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c17 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c17 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c17 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c17 d0 d0 o1
c96 c16 d0 d0 o1
c96 c17 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c17 d0 d0 o1
c96 c17 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c17 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c17 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c17 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c17 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c96 c17 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c17 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c17 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c17 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c17 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c17 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c17 d0 d0 o1
c94 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c17 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c17 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c17 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c17 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c17 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c17 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c17 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c17 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c96 c17 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c17 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c17 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c17 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c17 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c15 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c15 d0 d0 o1
c94 c5 d0 d0 o1
c96 c15 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c15 d0 d0 o1
c96 c16 d0 d0 o1
c96 c15 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c15 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c15 d0 d0 o1
c94 c5 d0 d0 o1
c96 c15 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c96 c15 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c15 d0 d0 o1
c96 c16 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c15 d0 d0 o1
c96 c5 d0 d0 o1
c96 c15 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c15 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c15 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c15 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c15 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c15 d0 d0 o1
c96 c5 d0 d0 o1
c96 c15 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c15 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c15 d0 d0 o1
c96 c5 d0 d0 o1
c96 c16 d0 d0 o1
c94 c5 d0 d0 o1
c96 c15 d0 d0 o1
c96 c16 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c16 d0 d0 o1
c96 c15 d0 d0 o1
c94 c5 d0 d0 o1
